zip,count
63005,49
63011,56
63017,163
63021,136
63025,66
63026,70
63031,277
63033,288
63034,117
63038,14
63040,9
63042,65
63043,54
63044,38
63049,NA
63069,NA
63074,43
63088,12
63105,24
63114,89
63117,26
63119,83
63120,NA
63121,108
63122,83
63123,112
63124,28
63125,68
63126,22
63127,8
63128,38
63129,111
63130,85
63131,43
63132,45
63133,33
63134,99
63135,83
63136,283
63137,115
63138,147
63140,NA
63141,70
63143,7
63144,17
63146,79
63147,NA
63304,NA
