zip,count
63101,NA
63102,NA
63103,21
63104,11
63105,NA
63106,13
63107,12
63108,15
63109,5
63110,12
63111,7
63112,21
63113,20
63115,37
63116,21
63117,NA
63118,18
63119,NA
63120,10
63123,NA
63125,NA
63130,NA
63133,NA
63136,6
63137,NA
63139,10
63143,NA
63147,6
