zip,count
63005,36
63011,41
63017,66
63021,53
63025,23
63026,18
63031,84
63033,91
63034,56
63038,NA
63040,NA
63042,29
63043,24
63044,9
63049,NA
63069,NA
63074,19
63088,8
63105,14
63114,33
63117,13
63119,28
63120,NA
63121,54
63122,51
63123,38
63124,18
63125,26
63126,8
63127,6
63128,19
63129,46
63130,46
63131,24
63132,29
63133,19
63134,42
63135,43
63136,117
63137,45
63138,62
63140,NA
63141,31
63143,NA
63144,14
63146,45
63147,NA
63304,NA
