zip,count
63005,120
63011,151
63017,381
63021,316
63025,105
63026,160
63031,609
63033,654
63034,224
63038,43
63040,33
63042,174
63043,299
63044,124
63049,NA
63069,NA
63074,134
63088,42
63105,74
63114,302
63117,72
63119,284
63120,9
63121,303
63122,210
63123,315
63124,100
63125,184
63126,61
63127,25
63128,121
63129,298
63130,226
63131,119
63132,109
63133,87
63134,211
63135,216
63136,648
63137,247
63138,291
63140,11
63141,177
63143,39
63144,59
63146,225
63147,NA
63304,NA
